Package Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bestSound_eq.com,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
info.choisy.rocadelite,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.djinnworks.StickmanSkiRacer.free,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.imgappsmanicuresloverspics,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.muth.android.conjugator_pro_es,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.pegaseapp.frigiel,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.callrecorder.modern.light,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.PROCESS_OUTGOING_CALLS,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.generic.info.footafric,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.hanaGames.LifeOfLeopard,android.permission.INTERNET,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.yumak.sozbes,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_SETTINGS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.big5media.Convert4me_Units,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_FINE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.pinterest,com.google.android.providers.gsf.permission.READ_GSERVICES,.permission.C2D_MESSAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_CREDENTIALS,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.phototransfer,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sevenacademy.leBonheurDeLire,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECORD_AUDIO,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.issess.flashplayerpro,com.issess.flashplayerpro.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SYSTEM_ALERT_WINDOW,com.android.vending.CHECK_LICENSE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mres.schedule,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
air.com.hallbergryman.fabuloSpanish,com.android.vending.BILLING,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
androidesko.android.carsounds,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.GET_TASKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.muth.android.conjugator_pro_fr,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
air.com.fbvideochat.fbvideochat,android.permission.INTERNET,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.apps.andpercent.pickplaypost,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.altconnect.android.natura,com.altconnect.android.natura.MAPS_RECEIVE,com.altconnect.android.natura.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_INTERNAL_STORAGE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.VIBRATE,android.permission.READ_PHONE_STATE,android.permission.READ_CONTACTS,android.permission.BROADCAST_STICKY,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.samapp.excelcontacts.excelcontactsfull,android.permission.USE_CREDENTIALS,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.GET_ACCOUNTS,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,com.android.vending.CHECK_LICENSE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.alostpacket.bluemuzefull,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,com.android.vending.CHECK_LICENSE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amr.rs1,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amr.rs4,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.laciteduweb.sylvi,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_FINE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.soomsoft.darecorder,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECORD_AUDIO,com.android.vending.CHECK_LICENSE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.mjk.locusmaptweak,[android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cps.mmxi.scroller2,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobi.pixi.media.player.lime,[android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.READ_LOGS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SETTINGS,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ntrpr.al.prayers,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.abwaters.ringtones.sexy,[android.permission.MODIFY_AUDIO_SETTINGS,android.permission.WRITE_SETTINGS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.digital_and_dreams.android.swiss_army_knife,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.FLASHLIGHT,android.permission.CAMERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,org.M.alcodroid,[com.android.vending.BILLING,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolcherrytrees.games.reactor4,android.permission.WAKE_LOCK,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.ccs.powercontrol,[android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.LovePictureDecorator,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.beiz.lolaispy,[android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,com.beiz.lolaispy.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.easysource.windsurffails,com.android.vending.BILLING,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.conduit.app_acbf2525e4034a8bb0391fdcce555625.app,[android.permission.VIBRATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,android.permission.CAMERA,com.conduit.app_acbf2525e4034a8bb0391fdcce555625.app.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,com.conduit.app_acbf2525e4034a8bb0391fdcce555625.app.permission.RECEIVE_ADM_MESSAGE,com.amazon.device.messaging.permission.RECEIVE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
champ.basket.scorefull,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.android.vending.CHECK_LICENSE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.xvideostudio.videoeditor,[android.permission.RECORD_AUDIO,com.android.vending.BILLING,android.permission.ACCESS_SURFACE_FLINGER,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,com.android.launcher.permission.INSTALL_SHORTCUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
four.pics.one.word.countries,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,com.android.vending.BILLING,four.pics.one.word.countries.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.eurekoo.m4emobile,[android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.codesector.maverick.lite,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.INTERNET,android.permission.VIBRATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.sevenone.epicminecraftbuilding,[android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.SET_WALLPAPER_HINTS,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.kauf.minigolffuncrazytomshot,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.mdzshtp.comictroll,[android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.rebusdev.animalcrossingguide,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.evast.candyboom,[com.android.vending.BILLING,android.permission.INTERNET,com.android.vending.CHECK_LICENSE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
air.com.lesud.jeuxgeo,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pkg.risaleinurkahramanlari,[android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.dynamicu.liveViewGallery,com.android.vending.BILLING,com.sonyericsson.extras.liveware.aef.EXTENSION_PERMISSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.gunnergames.android.livewallpaper.deepsea,[android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.goomeoevents.ctcocprint,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WAKE_LOCK,android.permission.GET_TASKS,android.permission.NFC,android.permission.FLASHLIGHT,android.permission.GET_ACCOUNTS,com.goomeoevents.ctcocprint.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.goomeoevents.ctcocprint.permission.MAPS_RECEIVE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.slaaphulpmiddelen.android.free,[android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.hmobile.biblekjvpro,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RAISED_THREAD_PRIORITY,android.permission.GET_TASKS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt.sapo.mobile.android.futebol,[pt.sapo.mobile.android.futebol.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.VIBRATE,android.permission.GET_TASKS,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.g6677.android.carwash,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE,android.permission.FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.dream.collage.maker.pro,[android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
